"","V7221","V7215","V8527","V7202","V8512","V8526","V7206","V8509","V8530"
"29895",0,0,0,0,1,0,1,0,1
"29896",0,0,1,1,1,1,1,0,0
"29897",0,1,0,1,0,0,1,0,0
"29898",0,1,1,1,1,0,0,0,0
"29899",1,0,1,0,1,0,1,0,1
"29900",1,1,1,1,1,0,0,0,0
"29901",0,1,0,0,1,1,1,0,0
"29902",1,0,1,0,1,1,1,0,1
"29903",0,1,1,1,0,0,1,1,0
"29904",1,1,1,0,1,1,1,0,1
"29905",0,1,0,0,1,0,0,0,1
"29906",0,0,1,0,1,1,1,0,1
"29907",1,1,1,0,1,1,1,0,1
"29908",1,1,1,1,0,1,1,0,1
"29909",1,0,1,1,1,0,1,0,0
"29910",1,0,1,0,1,1,1,0,1
"29911",0,0,0,1,0,1,0,0,1
"29912",1,1,1,0,1,1,1,0,1
"29913",1,1,1,0,1,1,1,1,1
"29914",0,1,0,1,0,0,1,1,1
"29915",1,0,0,0,0,1,1,0,1
"29916",0,1,1,1,1,1,1,0,1
"29917",0,1,1,0,1,1,1,0,1
"29918",0,0,0,0,0,0,1,1,1
"29919",1,1,1,1,1,1,1,0,1
"29920",0,1,0,0,1,1,1,0,1
"29921",0,0,0,0,1,0,0,0,0
"29922",0,1,0,0,1,0,1,1,1
"29923",0,1,1,0,1,0,1,0,0
"29924",1,0,0,0,1,1,1,0,1
"29925",1,0,0,1,1,0,1,0,1
"29926",1,1,1,0,1,1,1,0,1
"29927",0,1,1,1,1,0,0,0,1
"29928",0,0,1,0,1,1,1,0,1
"29929",0,1,0,1,0,0,1,0,0
"29930",1,0,1,0,1,1,1,0,0
"29931",0,0,0,0,0,0,1,0,1
"29932",0,0,0,1,1,0,1,0,1
"29933",1,1,1,1,1,0,1,1,1
"29934",1,0,0,1,1,0,1,0,0
"29935",1,1,0,1,1,1,0,0,1
"29936",1,1,0,0,0,0,1,0,1
"29937",0,1,1,0,0,1,1,0,1
"29938",0,1,0,1,1,0,0,0,0
"29939",0,0,0,1,0,0,1,1,0
"29940",0,1,1,1,0,0,0,0,1
"29941",1,1,1,0,0,1,1,0,0
"29942",1,0,0,1,0,0,0,0,0
"29943",1,1,1,0,0,1,1,0,1
"29944",0,0,1,0,0,1,1,0,1
"29945",0,1,1,1,1,1,0,0,1
"29946",0,0,0,0,0,0,1,0,1
"29947",1,0,0,1,0,0,1,0,1
"29948",1,0,1,1,0,0,1,1,0
"29949",1,0,0,1,0,0,1,1,1
"29950",0,0,1,0,0,1,1,1,0
"29951",1,1,1,1,1,0,1,0,0
"29952",0,1,1,0,0,1,1,1,0
"29953",1,0,1,0,1,1,1,0,1
"29954",1,0,0,0,1,1,1,0,1
"29955",1,1,1,1,0,0,1,0,1
"29956",1,1,1,1,1,1,1,0,1
"29957",0,1,1,1,1,1,0,0,0
"29958",1,1,1,0,1,0,1,0,1
"29959",0,1,0,0,0,0,1,1,0
"29960",0,1,1,1,1,0,1,0,1
"29961",0,1,1,0,1,0,1,0,1
"29962",0,0,0,1,0,0,1,0,0
"29963",1,1,1,1,1,0,1,0,1
"29964",1,1,1,1,1,0,0,0,1
"29965",1,1,1,1,1,0,1,0,1
"29966",1,1,1,0,1,1,1,0,1
"29967",1,1,1,1,1,1,1,0,1
"29968",0,0,1,0,1,1,1,0,1
"29969",1,1,1,1,0,0,1,0,0
"29970",0,1,1,1,0,0,1,1,1
"29971",0,1,0,1,1,0,0,1,0
"29972",0,0,1,0,1,1,1,0,1
"29973",1,1,0,0,1,0,1,0,1
"29974",1,0,1,1,0,0,0,1,0
"29975",1,0,1,1,0,1,1,0,1
"29976",1,1,1,0,1,0,1,0,1
"29977",0,1,0,1,0,0,1,1,0
"29978",1,0,1,1,0,0,1,1,0
"29979",1,1,1,1,1,0,1,0,1
"29980",0,1,0,0,0,0,1,0,1
"29981",1,1,1,0,1,1,1,0,1
"29982",1,0,1,1,1,1,1,0,1
"29983",1,1,1,1,1,1,1,0,1
"29984",0,1,1,1,1,0,1,0,0
"29985",0,0,1,0,1,0,1,0,1
"29986",1,0,1,1,0,1,1,1,0
"29987",1,1,0,0,1,1,1,0,1
"29988",1,0,0,1,1,0,0,0,1
"29989",1,1,0,1,1,1,1,1,0
"29990",1,1,1,1,1,1,1,0,1
"29991",1,1,1,1,0,1,1,0,1
"29992",0,0,0,1,1,1,1,0,0
"29993",1,1,1,0,1,1,1,0,1
"29994",0,0,1,0,1,1,1,1,1
"29995",1,1,0,1,0,0,1,1,0
"29996",0,0,0,0,1,1,0,0,0
"29997",1,1,1,0,1,1,1,0,1
"29998",1,1,1,0,1,1,1,0,1
"29999",0,1,1,0,1,1,1,0,0
"30000",0,1,1,1,1,1,1,0,0
"30001",1,0,1,1,1,0,1,0,1
"30002",0,0,0,1,0,0,1,0,1
"30003",0,0,0,0,1,0,1,0,1
"30004",0,0,1,0,1,0,1,0,1
"30005",0,1,1,1,1,0,1,0,0
"30006",0,1,0,0,0,0,1,0,0
"30007",0,0,0,1,1,0,1,0,0
"30008",0,0,0,1,1,0,1,0,1
"30009",1,0,1,0,1,1,1,0,1
"30010",0,0,1,1,0,1,1,1,1
"30011",0,0,0,1,0,0,1,1,0
"30012",1,0,1,1,0,1,1,0,0
"30013",1,0,1,1,1,1,1,0,1
"30014",0,1,1,1,0,0,0,0,0
"30015",1,0,0,0,1,1,1,0,1
"30016",0,1,0,0,1,0,0,1,1
"30017",0,1,0,0,0,0,1,0,0
"30018",0,0,0,1,1,0,0,1,1
"30019",0,1,1,1,0,1,0,1,1
"30020",0,1,1,1,1,1,0,0,1
"30021",0,0,0,0,0,0,0,0,0
"30022",0,0,0,1,0,0,0,0,1
"30023",1,0,0,1,0,1,1,0,1
"30024",0,1,1,0,0,0,0,1,1
"30025",0,1,0,1,0,0,1,1,0
"30026",0,1,1,1,1,0,1,0,0
"30027",1,1,0,0,1,1,1,0,0
"30028",0,1,1,1,1,1,0,0,1
"30029",0,0,0,0,1,0,0,0,0
"30030",0,0,0,0,1,0,1,0,1
"30031",0,0,1,1,0,1,1,0,1
"30032",1,0,1,0,1,1,1,1,1
"30033",0,0,0,1,0,0,1,0,1
"30034",0,1,1,0,1,1,1,0,1
"30035",1,1,1,1,1,1,1,0,0
"30036",1,1,1,1,1,1,1,0,1
"30037",1,1,1,1,1,0,1,0,1
"30038",1,1,1,1,1,1,1,0,1
"30039",1,1,1,1,0,1,1,1,0
"30040",1,1,1,1,1,1,1,1,1
"30041",0,1,0,0,1,1,0,1,1
"30042",1,1,1,0,1,1,1,0,1
"30043",1,0,1,0,1,0,1,0,1
"30044",0,1,1,1,0,1,1,1,0
"30045",1,0,1,0,0,1,1,0,1
"30046",0,1,1,0,1,0,0,0,0
"30047",1,0,1,0,1,1,1,0,1
"30048",0,0,1,0,1,0,1,1,1
"30049",1,1,0,0,1,1,1,0,1
"30050",0,0,1,0,1,1,1,0,1
"30051",0,1,1,1,0,1,1,0,0
"30052",1,1,1,0,0,1,1,0,0
"30053",0,0,1,1,0,1,1,0,1
"30054",0,0,1,1,0,1,1,0,1
"30055",1,1,0,1,1,1,1,0,1
"30056",1,0,1,1,1,1,1,0,1
"30057",1,1,0,0,1,1,1,0,0
"30058",1,1,1,0,1,1,1,0,1
"30059",1,1,0,0,0,0,1,0,1
"30060",1,1,1,1,1,0,1,0,0
"30061",0,1,1,0,1,1,1,0,1
"30062",1,0,1,1,0,0,0,0,0
"30063",1,1,1,0,1,1,1,0,1
"30064",1,0,1,0,1,0,1,1,0
"30065",0,0,1,0,1,0,1,1,1
"30066",1,1,1,1,1,1,1,0,1
"30067",0,0,1,1,0,1,0,1,0
"30068",1,1,1,0,1,0,1,0,0
"30069",0,0,0,1,0,1,1,1,0
"30070",0,1,0,0,0,0,1,0,0
"30071",0,1,0,1,0,0,0,0,1
"30072",0,0,1,0,1,0,1,1,0
"30073",0,0,0,1,1,0,1,0,1
"30074",0,0,0,1,1,1,0,0,0
"30075",1,0,1,1,0,0,1,1,0
"30076",1,1,1,1,1,0,1,0,1
"30077",1,1,1,0,1,1,1,0,1
"30078",0,0,0,0,1,0,1,0,1
"30079",1,0,1,1,1,1,1,0,1
"30080",1,0,1,1,1,1,1,0,0
"30081",1,1,0,0,1,1,1,0,1
"30082",0,0,0,0,0,0,1,1,0
"30083",1,0,1,1,1,1,1,0,1
"30084",0,1,0,1,1,0,1,0,0
"30085",0,1,0,0,1,0,1,0,0
"30086",1,1,1,0,1,1,1,0,0
"30087",1,1,0,0,1,0,1,0,1
"30088",0,1,1,0,1,0,1,0,1
"30089",1,0,0,0,1,0,0,0,0
"30090",0,0,0,0,0,0,0,1,0
"30091",1,1,1,1,1,0,0,0,1
"30092",1,0,0,1,0,1,0,1,0
"30093",0,0,0,0,1,1,1,1,1
"30094",0,0,0,0,0,0,1,0,0
"30095",1,1,0,1,1,0,1,0,1
"30096",1,1,0,0,1,0,1,0,1
"30097",0,0,1,0,1,1,0,0,1
"30098",1,0,1,0,1,1,1,0,1
"30099",0,0,1,0,1,1,0,0,1
"30100",1,1,1,1,0,1,0,1,0
"30101",1,0,1,1,0,0,0,0,0
"30102",1,1,1,1,1,1,1,0,1
"30103",1,1,0,1,1,1,0,1,1
"30104",1,1,1,1,1,1,1,0,1
"30105",1,0,0,1,1,0,1,1,0
"30106",1,0,1,0,1,0,1,0,0
"30107",0,1,0,1,0,0,1,0,0
"30108",0,1,1,0,0,0,1,1,1
"30109",1,0,0,1,1,1,0,1,1
"30110",1,0,1,1,1,0,1,1,1
"30111",1,1,1,1,1,0,1,0,0
"30112",0,0,1,1,0,0,0,1,0
"30113",1,1,1,1,1,1,0,0,1
"30114",1,0,1,1,1,1,1,0,1
"30115",0,0,0,1,1,0,1,1,1
"30116",0,0,0,1,0,0,1,0,1
"30117",1,1,1,1,0,0,1,0,0
"30118",0,0,1,0,0,0,1,1,0
"30119",0,0,0,0,1,0,1,0,0
"30120",1,1,0,1,1,1,0,0,0
"30121",0,0,1,0,0,1,1,0,1
"30122",0,1,1,0,1,1,1,0,1
"30123",0,0,0,1,0,0,1,1,0
"30124",1,0,1,0,1,1,1,0,1
"30125",0,0,1,1,1,1,1,0,1
"30126",1,1,1,1,0,0,1,0,1
"30127",1,1,1,1,1,1,1,0,0
"30128",1,0,1,0,1,1,1,0,1
"30129",1,0,1,0,1,1,0,1,1
"30130",1,1,1,0,1,0,1,0,1
"30131",1,0,1,0,1,0,1,0,1
"30132",0,1,1,0,1,1,1,0,1
"30133",0,1,0,1,0,0,0,1,0
"30134",1,0,0,0,1,0,1,0,0
"30135",0,0,1,0,1,1,0,0,0
"30136",0,0,0,0,0,0,0,0,1
"30137",0,0,1,0,1,1,0,0,1
"30138",1,1,1,1,1,1,1,0,1
"30139",0,0,1,1,1,1,1,0,1
"30140",0,1,1,0,1,1,1,0,1
"30141",1,1,1,0,1,0,1,0,1
"30142",0,1,1,0,1,1,1,0,1
"30143",0,1,0,1,1,1,1,0,0
"30144",1,1,1,1,1,1,1,0,1
"30145",1,0,1,1,1,1,0,0,1
"30146",1,1,1,0,1,1,1,0,0
"30147",1,1,0,1,0,0,1,1,0
"30148",1,0,1,1,1,1,0,0,1
"30149",1,0,1,1,1,1,1,0,1
"30150",0,1,1,1,1,0,1,0,0
"30151",0,1,0,0,0,1,1,0,0
"30152",1,1,0,1,1,1,1,0,1
"30153",0,1,1,0,1,1,1,0,1
"30154",1,1,1,0,1,0,1,0,1
"30155",1,1,1,1,1,1,1,0,1
"30156",0,0,1,1,1,0,1,0,1
"30157",0,1,1,0,0,1,1,0,1
"30158",1,1,1,0,1,1,1,0,1
"30159",0,1,0,0,0,0,0,0,1
"30160",0,1,0,0,1,1,1,0,1
"30161",1,1,1,1,1,1,1,0,1
"30162",1,1,0,1,0,1,1,1,1
"30163",1,1,1,1,1,1,1,0,0
"30164",1,0,1,1,1,0,1,0,1
"30165",1,0,1,0,1,1,1,0,0
"30166",0,1,1,0,1,1,1,0,1
"30167",0,0,1,1,0,0,0,1,1
"30168",1,0,0,1,0,0,1,0,1
"30169",1,1,1,0,1,1,1,0,1
"30170",0,1,1,0,1,1,1,0,1
"30171",1,1,1,1,1,1,1,0,1
"30172",0,0,1,1,1,0,1,0,0
"30173",1,1,1,1,1,0,0,0,1
"30174",1,1,1,1,1,1,0,0,1
"30175",1,1,1,1,1,0,1,0,0
"30176",0,0,0,1,0,0,1,0,0
"30177",0,1,0,1,1,0,1,0,1
"30178",1,1,0,1,1,0,1,0,1
"30179",0,0,1,1,1,1,1,0,1
"30180",1,0,1,0,1,1,1,0,1
"30181",1,1,1,0,0,0,1,1,0
"30182",0,0,1,0,1,1,1,0,1
"30183",0,1,1,1,0,0,0,0,1
"30184",1,1,1,0,1,1,1,0,1
"30185",1,1,1,1,0,1,1,0,1
"30186",1,0,1,0,1,1,1,0,1
"30187",0,1,0,0,1,1,1,0,1
"30188",1,0,1,1,0,0,0,0,0
"30189",0,0,0,0,0,1,1,0,0
"30190",1,1,0,1,1,1,0,0,0
"30191",1,1,1,1,1,0,1,0,0
"30192",1,0,1,0,0,1,1,0,1
"30193",0,0,0,0,1,0,1,0,0
"30194",1,1,1,0,1,0,1,0,0
"30195",1,0,1,1,1,1,1,0,1
"30196",1,0,1,1,0,0,1,1,0
"30197",1,1,1,0,0,1,0,0,1
"30198",1,0,1,0,1,1,1,0,0
"30199",0,1,1,1,0,0,1,0,0
"30200",0,1,1,1,1,0,1,0,0
"30201",0,1,0,1,0,0,0,0,1
"30202",1,0,0,0,1,0,1,0,0
"30203",0,0,0,0,1,0,1,0,1
"30204",0,0,0,1,1,0,0,0,0
"30205",1,1,1,1,1,0,0,0,1
"30206",0,0,1,1,0,0,0,1,0
"30207",1,0,1,1,1,1,1,0,1
"30208",1,1,1,1,1,1,1,0,1
"30209",1,0,1,1,1,1,1,0,1
"30210",0,0,1,1,1,0,0,0,1
"30211",1,1,1,1,1,1,1,0,0
"30212",1,0,1,0,1,1,1,1,1
"30213",1,0,1,1,1,0,0,1,1
"30214",1,0,1,1,1,1,1,0,1
"30215",1,0,1,0,1,1,1,0,0
"30216",0,0,1,0,1,0,1,0,1
"30217",1,1,0,0,1,1,1,0,0
"30218",0,0,1,0,1,1,1,0,1
"30219",1,1,1,1,1,1,1,0,1
"30220",0,1,0,1,1,0,1,0,1
"30221",1,1,1,0,1,0,1,0,1
"30222",0,0,1,1,0,1,1,0,1
"30223",0,1,0,0,1,0,0,0,1
"30224",0,0,1,1,0,0,1,1,0
"30225",0,0,0,0,1,1,1,0,1
"30226",1,0,1,1,0,1,1,1,0
"30227",1,0,1,1,0,1,1,0,0
"30228",1,1,1,1,1,1,1,0,1
"30229",1,0,0,1,0,0,1,0,0
"30230",1,0,0,1,1,0,1,0,0
"30231",1,0,0,1,1,0,1,0,0
"30232",0,0,1,0,1,1,1,0,0
"30233",0,0,1,1,1,1,0,0,1
"30234",1,1,1,0,1,1,1,0,1
"30235",1,1,1,1,1,0,0,0,0
"30236",0,0,1,0,1,1,0,1,1
"30237",1,1,1,0,1,0,1,0,1
"30238",0,0,0,1,0,0,1,0,0
"30239",1,1,1,0,1,1,1,0,1
"30240",1,0,0,1,1,0,1,0,0
"30241",1,1,1,0,1,1,1,0,1
"30242",1,1,1,1,1,1,1,0,1
"30243",0,0,0,0,1,1,1,0,1
"30244",1,1,1,1,1,1,1,0,0
"30245",1,0,1,1,1,1,1,0,1
"30246",1,0,1,1,1,1,0,0,1
"30247",0,1,1,1,0,0,1,1,0
"30248",0,0,1,1,1,1,1,1,1
"30249",1,0,1,1,1,0,1,0,0
"30250",1,0,1,1,1,1,1,0,1
"30251",1,1,0,0,1,1,0,0,1
"30252",1,1,1,1,1,1,1,0,1
"30253",1,0,1,1,0,0,1,1,0
"30254",1,0,0,1,1,0,1,0,1
"30255",0,1,1,0,0,1,1,1,1
"30256",1,1,1,0,0,1,1,1,1
"30257",1,0,0,0,0,1,1,0,1
"30258",1,1,1,1,1,1,1,0,1
"30259",1,1,0,0,1,0,1,1,1
"30260",0,1,1,1,0,0,1,1,0
"30261",1,0,1,1,1,0,1,0,0
"30262",1,1,0,0,1,1,1,0,1
"30263",1,1,1,0,0,0,0,0,0
"30264",1,1,1,1,1,1,1,0,0
"30265",1,0,1,1,1,0,1,0,0
"30266",0,0,0,1,0,0,1,0,0
"30267",1,1,1,0,1,1,1,0,1
"30268",1,1,0,1,0,1,1,1,1
"30269",1,1,1,0,1,1,1,0,1
"30270",1,0,1,0,1,0,1,0,0
"30271",1,1,1,1,1,1,1,1,1
"30272",0,0,0,1,1,0,1,1,0
"30273",1,0,1,1,0,1,1,0,1
"30274",1,1,1,1,1,1,0,0,1
"30275",0,0,0,1,0,0,1,0,1
"30276",0,0,1,0,1,1,1,1,1
"30277",1,1,1,1,1,1,1,0,1
"30278",1,1,1,1,1,1,1,0,1
"30279",0,0,0,0,0,0,1,1,1
"30280",0,1,0,1,1,1,1,0,1
"30281",0,0,1,0,1,0,1,0,1
"30282",1,1,1,1,1,1,1,0,1
"30283",0,1,1,0,1,0,1,0,1
"30284",1,0,0,0,1,0,1,1,0
"30285",0,0,0,1,1,0,1,0,1
"30286",0,1,1,0,0,1,1,0,0
"30287",0,0,1,0,1,1,1,0,1
"30288",1,1,0,0,1,1,0,1,0
"30289",0,0,0,1,1,0,1,0,1
"30290",1,1,1,0,1,1,1,0,1
"30291",1,0,0,0,0,0,1,0,1
"30292",1,1,1,0,0,1,1,0,1
"30293",1,0,0,1,1,1,1,0,1
"30294",0,0,1,0,1,1,1,0,1
"30295",0,1,1,1,1,1,0,0,0
"30296",0,0,0,0,1,1,1,0,0
"30297",0,1,1,0,1,1,1,0,1
"30298",1,0,1,0,1,1,1,0,1
"30299",1,1,1,1,1,1,1,0,1
"30300",0,0,0,0,1,1,1,0,1
"30301",1,1,1,1,0,1,1,0,0
"30302",1,0,1,0,1,1,0,0,1
"30303",1,1,0,1,0,1,1,0,1
"30304",1,0,0,0,1,0,1,1,0
"30305",0,1,0,1,0,0,1,1,0
"30306",0,0,1,0,1,1,0,0,1
"30307",1,0,1,1,0,1,1,0,1
"30308",0,1,1,1,1,1,1,0,1
"30309",0,0,1,1,0,1,1,1,1
"30310",1,0,1,1,1,0,1,0,1
"30311",1,1,1,1,0,0,1,0,1
"30312",0,1,1,0,0,0,0,1,1
"30313",0,1,1,0,0,0,0,1,1
"30314",1,1,1,0,1,1,1,0,1
"30315",0,1,0,1,0,0,0,0,0
"30316",0,1,0,0,0,0,1,1,0
"30317",1,1,1,1,1,1,1,0,1
"30318",0,1,0,0,0,1,1,0,1
"30319",0,0,1,0,0,1,1,0,0
"30320",1,0,1,1,0,1,1,0,1
"30321",0,1,1,0,1,1,1,0,1
"30322",1,1,1,1,1,1,1,0,1
"30323",1,1,1,1,0,0,1,1,0
"30324",1,1,1,1,1,1,0,0,0
"30325",0,1,0,0,1,0,1,0,0
"30326",0,1,1,1,1,1,1,0,0
"30327",1,1,1,1,1,0,1,0,0
"30328",0,0,0,0,0,0,1,0,0
"30329",1,0,1,0,1,1,1,0,1
"30330",1,1,0,0,1,0,1,0,1
"30331",1,0,1,1,1,1,1,0,0
"30332",1,1,1,0,1,0,1,0,1
"30333",1,1,1,1,1,1,1,0,1
"30334",0,1,1,1,0,0,1,0,1
"30335",0,1,1,1,1,1,0,0,1
"30336",0,1,1,0,1,1,0,0,1
"30337",0,1,0,0,0,0,1,0,0
"30338",0,1,1,1,0,1,1,0,1
"30339",1,1,1,0,1,1,1,0,1
"30340",0,0,0,1,0,0,1,1,0
"30341",1,1,1,1,1,1,1,0,1
"30342",1,0,1,0,1,1,1,0,1
"30343",0,1,1,0,1,1,0,0,1
"30344",0,0,1,1,0,1,1,0,0
"30345",1,0,1,1,1,0,1,0,0
"30346",0,1,1,0,1,1,1,0,1
"30347",1,1,1,1,1,1,0,0,0
"30348",1,1,1,1,1,1,1,0,0
"30349",0,1,1,0,1,1,1,0,1
"30350",1,1,0,0,0,0,1,1,1
"30351",0,1,1,1,1,1,1,0,1
"30352",1,0,1,0,1,1,1,0,0
"30353",0,0,0,1,0,0,1,0,0
"30354",0,1,0,0,0,0,1,0,1
"30355",1,1,0,0,0,1,1,0,0
"30356",1,1,1,0,1,1,1,1,1
"30357",1,1,1,0,0,1,0,0,0
"30358",0,0,0,0,0,0,1,1,0
"30359",0,0,0,0,1,1,0,0,1
"30360",0,0,1,1,0,1,1,1,0
"30361",0,1,1,0,1,1,1,0,1
"30362",1,0,1,0,1,1,1,0,1
"30363",0,0,0,1,0,0,1,1,0
"30364",1,1,0,1,1,0,0,0,0
"30365",0,1,0,1,0,1,1,1,0
"30366",1,1,1,1,1,0,1,0,0
"30367",1,0,0,1,0,0,1,0,0
"30368",1,0,1,1,0,0,1,1,0
"30369",1,0,1,1,1,0,1,0,1
"30370",1,0,1,0,1,1,1,0,1
"30371",0,1,1,1,1,0,0,0,0
"30372",1,1,1,1,1,1,0,0,1
"30373",1,0,0,0,1,1,0,0,0
"30374",0,1,1,0,1,0,1,0,1
"30375",0,0,0,0,1,0,0,0,0
"30376",1,1,1,1,1,1,1,0,1
"30377",1,0,1,1,1,0,1,0,1
"30378",0,1,1,0,0,0,1,0,1
"30379",0,1,1,1,0,1,1,0,0
"30380",0,1,0,1,0,0,1,0,1
"30381",1,0,0,0,1,1,1,0,1
"30382",0,1,1,1,1,0,0,0,0
"30383",0,0,1,1,1,1,0,0,1
"30384",0,1,0,0,0,0,0,0,0
"30385",0,0,1,1,1,1,1,0,1
"30386",1,0,0,0,1,1,1,0,1
"30387",0,0,1,1,1,1,1,0,1
"30388",1,0,0,1,1,0,1,0,1
"30389",1,0,1,0,1,0,1,0,1
"30390",0,0,1,0,1,1,1,0,1
"30391",0,0,0,0,1,0,0,0,1
"30392",1,0,0,1,1,1,1,0,0
"30393",0,1,1,1,1,0,1,0,0
"30394",1,0,0,0,1,1,1,0,1
"30395",1,0,0,1,0,0,0,0,1
"30396",0,1,0,0,1,1,0,0,1
"30397",1,1,1,1,0,1,1,1,0
"30398",0,1,1,0,1,1,1,0,1
"30399",1,1,1,1,0,1,1,0,0
"30400",0,0,1,0,0,1,0,0,1
"30401",0,0,0,0,1,0,1,0,0
"30402",1,1,1,1,1,1,0,0,1
"30403",0,0,0,1,0,0,1,1,0
"30404",0,0,1,1,0,1,1,1,1
"30405",0,0,1,0,1,1,1,0,1
"30406",0,0,1,0,1,1,1,0,1
"30407",1,1,1,1,1,1,1,0,1
"30408",1,0,0,1,1,1,1,0,1
"30409",0,1,0,0,0,0,1,1,0
"30410",1,0,1,0,1,1,1,0,0
"30411",1,1,0,1,1,1,1,1,1
"30412",1,1,1,0,1,1,1,0,0
"30413",1,1,1,1,1,1,1,0,1
"30414",1,0,0,1,0,1,1,0,1
"30415",0,1,0,0,1,1,0,0,1
"30416",0,0,1,0,0,1,1,0,0
"30417",1,0,1,1,1,1,0,0,1
"30418",1,1,0,0,1,0,1,0,1
"30419",0,0,1,0,0,1,1,0,1
"30420",0,0,0,1,0,0,1,1,0
"30421",0,0,0,0,1,1,1,0,1
"30422",0,0,0,1,1,0,1,0,1
"30423",1,0,1,1,0,0,0,1,0
"30424",1,0,1,0,1,1,1,0,1
"30425",1,0,0,0,1,0,1,0,0
"30426",0,1,0,1,1,0,1,0,0
"30427",0,0,1,0,1,1,1,0,1
"30428",0,1,1,0,1,1,1,1,1
"30429",1,0,1,1,1,1,1,0,1
"30430",0,1,1,1,0,1,1,1,0
"30431",1,1,1,1,1,0,1,0,1
"30432",0,0,0,0,1,1,0,0,0
"30433",1,1,1,1,1,0,1,0,1
"30434",1,1,0,0,1,0,1,0,0
"30435",0,1,1,1,1,1,1,0,0
"30436",1,1,0,0,0,0,1,1,0
"30437",1,0,1,1,1,0,1,0,1
"30438",0,1,0,0,1,1,1,0,1
"30439",0,0,0,0,0,0,1,1,0
"30440",0,0,0,1,0,0,0,1,0
"30441",0,0,1,0,1,1,1,0,1
"30442",1,0,0,0,1,1,1,0,1
"30443",0,0,0,1,0,1,1,0,1
"30444",0,1,1,1,1,0,0,0,0
"30445",1,1,1,1,1,0,1,0,1
"30446",1,1,0,1,1,0,1,0,1
"30447",0,1,1,0,1,0,1,0,0
"30448",1,0,0,0,0,0,0,0,1
"30449",1,0,1,0,1,1,1,0,1
"30450",0,0,0,1,0,0,1,1,0
"30451",0,1,0,0,0,1,1,0,0
"30452",0,0,1,0,1,1,1,0,1
"30453",0,0,0,0,0,0,1,0,0
"30454",1,0,1,0,1,1,1,0,1
"30455",0,1,1,0,0,1,0,0,1
"30456",0,1,0,1,1,1,0,0,0
"30457",0,0,0,0,1,0,1,0,0
"30458",1,1,0,1,0,1,0,0,1
"30459",1,1,1,0,1,1,1,0,1
"30460",1,1,1,1,1,1,1,0,0
"30461",1,0,0,0,1,0,1,0,1
"30462",0,1,1,0,0,0,1,1,0
"30463",1,1,0,1,1,1,1,0,1
"30464",1,0,1,1,1,1,1,0,1
"30465",1,1,1,0,0,1,1,0,0
"30466",0,0,0,0,0,1,1,0,1
"30467",1,1,0,0,1,1,1,0,1
"30468",1,1,1,1,1,1,1,0,0
"30469",0,1,1,0,1,1,1,0,1
"30470",0,0,0,0,1,0,1,0,0
"30471",1,1,1,1,1,1,1,0,1
"30472",0,1,1,1,0,1,1,0,1
"30473",0,0,1,0,0,0,0,0,0
"30474",0,1,0,1,1,1,1,0,1
"30475",0,1,0,1,1,0,1,0,0
"30476",1,0,1,1,1,1,1,0,1
"30477",1,1,1,0,0,1,1,0,1
"30478",0,0,0,0,0,0,0,0,0
"30479",1,1,1,0,1,1,1,0,1
"30480",1,0,1,0,1,1,1,0,1
"30481",1,1,1,1,0,1,1,0,1
"30482",1,0,1,0,1,1,1,0,1
"30483",0,0,0,0,1,0,1,0,0
"30484",1,1,1,0,1,1,1,1,1
"30485",1,0,1,1,1,1,1,0,0
"30486",0,0,0,1,1,0,1,0,1
"30487",0,0,0,1,0,0,0,0,1
"30488",0,1,0,1,1,1,1,0,1
"30489",1,1,1,0,1,1,0,0,0
"30490",0,1,1,0,1,1,1,0,1
"30491",1,0,1,1,1,1,1,0,1
"30492",0,1,0,0,1,0,1,0,1
"30493",1,1,1,0,1,0,1,0,1
"30494",1,1,0,1,0,1,1,0,0
"30495",1,1,0,1,1,0,0,0,1
"30496",0,0,0,1,1,0,1,0,0
"30497",0,1,1,1,1,1,1,1,1
"30498",0,1,1,0,0,1,1,1,1
"30499",0,1,0,1,0,1,0,1,0
"30500",0,1,1,0,1,1,1,0,0
"30501",1,0,1,0,1,1,1,0,1
"30502",0,0,1,0,1,1,1,1,1
"30503",0,1,1,1,0,0,1,0,1
"30504",1,0,0,0,1,1,1,1,1
"30505",0,0,0,0,0,1,1,0,1
"30506",1,1,1,0,1,0,1,0,0
"30507",1,1,0,1,1,1,1,0,1
"30508",0,0,0,0,1,1,1,0,1
"30509",1,1,1,1,1,0,1,0,1
"30510",0,0,0,0,0,1,1,0,1
"30511",0,0,0,0,0,0,1,0,1
"30512",1,0,1,1,0,1,1,0,1
"30513",0,0,1,1,1,0,1,0,1
"30514",1,1,0,0,1,0,0,0,1
"30515",1,0,1,0,1,1,1,0,1
"30516",0,1,1,0,1,1,0,0,1
"30517",1,0,0,1,1,0,1,0,1
"30518",1,1,1,0,0,1,1,0,1
"30519",1,1,1,0,1,0,1,1,1
"30520",1,1,1,0,1,1,1,0,1
"30521",0,1,0,0,1,0,1,0,1
"30522",1,1,1,1,0,0,1,0,1
"30523",1,1,1,0,1,1,0,0,1
"30524",1,1,1,1,1,1,1,0,1
"30525",0,0,1,0,0,0,1,0,0
"30526",0,0,1,1,1,0,1,1,1
"30527",1,1,0,0,1,1,1,0,1
"30528",1,1,1,1,1,1,1,0,0
