"","V8517","V8502","V8527","V7552","V8512"
"14387",0,0,1,1,1
"14388",0,0,0,1,1
"14389",0,0,0,0,1
"14390",0,0,0,1,1
"14391",0,0,1,1,1
"14392",0,0,1,1,0
"14393",1,0,1,1,1
"14394",0,0,1,0,1
"14395",0,0,0,0,1
"14396",0,0,1,1,0
"14397",1,1,0,1,0
"14398",0,0,1,1,1
"14399",0,1,0,1,1
"14400",0,1,1,1,1
"14401",0,0,0,1,1
"14402",0,0,0,0,0
"14403",0,0,0,0,1
"14404",0,0,0,1,1
"14405",1,0,0,1,0
"14406",0,0,1,0,1
"14407",0,0,1,0,1
"14408",0,0,1,0,1
"14409",0,0,1,0,1
"14410",0,1,1,1,0
"14411",0,0,1,1,1
"14412",0,0,1,0,1
"14413",0,0,0,1,1
"14414",0,0,0,1,1
"14415",0,0,1,0,1
"14416",0,0,1,0,1
"14417",0,1,0,1,0
"14418",0,0,1,0,0
"14419",0,1,1,1,1
"14420",0,0,0,1,1
"14421",0,0,0,1,1
"14422",0,0,1,0,1
"14423",0,1,1,0,1
"14424",0,0,1,1,1
"14425",0,0,1,0,1
"14426",0,1,1,1,1
"14427",0,0,1,1,1
"14428",0,0,1,1,1
"14429",0,0,1,1,1
"14430",1,1,1,0,1
"14431",1,1,1,1,1
"14432",0,0,1,0,1
"14433",0,0,1,1,1
"14434",0,0,1,1,1
"14435",0,0,1,1,1
"14436",0,0,0,0,1
"14437",0,0,1,1,1
"14438",0,0,0,0,1
"14439",1,1,1,1,1
"14440",0,0,0,1,1
"14441",1,0,0,1,1
"14442",0,0,1,1,0
"14443",0,0,1,1,1
"14444",0,0,1,0,1
"14445",0,0,1,1,1
"14446",0,0,0,1,0
"14447",0,0,1,1,1
"14448",0,1,1,1,0
"14449",0,0,1,1,1
"14450",1,0,1,1,1
"14451",1,0,1,0,1
"14452",0,1,1,1,1
"14453",0,1,0,1,0
"14454",0,1,0,1,1
"14455",1,0,1,1,1
"14456",0,0,1,1,1
"14457",0,0,0,0,1
"14458",0,0,1,1,1
"14459",0,0,1,1,1
"14460",0,0,1,0,1
"14461",0,1,0,1,0
"14462",0,1,0,0,1
"14463",0,0,1,1,1
"14464",0,1,0,0,1
"14465",1,0,1,1,1
"14466",0,0,1,1,1
"14467",0,0,0,0,0
"14468",0,0,1,1,1
"14469",0,0,1,0,1
"14470",0,0,1,1,1
"14471",0,0,1,1,0
"14472",0,0,0,0,1
"14473",0,0,1,0,1
"14474",0,0,1,0,1
"14475",0,0,1,1,1
"14476",0,0,0,0,0
"14477",0,0,1,1,1
"14478",0,0,1,0,1
"14479",0,0,1,1,1
"14480",0,0,1,1,0
"14481",1,0,0,1,0
"14482",0,0,1,1,1
"14483",0,0,1,1,1
"14484",0,0,1,0,1
"14485",0,0,0,1,0
"14486",0,0,0,1,0
"14487",0,0,1,1,1
"14488",1,0,1,1,0
"14489",0,0,0,0,0
"14490",0,0,1,1,1
"14491",0,1,1,0,1
"14492",0,1,1,0,1
"14493",0,0,1,1,1
"14494",0,0,1,1,1
"14495",0,0,1,1,1
"14496",0,1,1,1,0
"14497",0,0,0,0,1
"14498",0,0,1,1,1
"14499",0,0,1,1,1
"14500",0,0,1,1,1
"14501",0,0,0,0,1
"14502",0,0,1,0,0
"14503",0,0,1,1,1
"14504",0,0,1,0,1
"14505",0,0,1,0,1
"14506",0,0,0,1,1
"14507",0,1,0,1,1
"14508",0,1,0,0,1
"14509",0,1,0,1,1
"14510",0,1,0,0,1
"14511",0,0,1,0,1
"14512",0,0,1,1,1
"14513",0,1,0,0,1
"14514",1,0,0,1,0
"14515",0,0,0,0,1
"14516",1,1,1,1,0
"14517",0,0,1,0,1
"14518",0,0,1,0,1
"14519",1,0,0,1,1
"14520",0,0,0,1,1
"14521",0,0,1,0,0
"14522",1,1,0,1,1
"14523",0,1,0,0,0
"14524",0,0,0,1,1
"14525",0,0,1,1,1
"14526",0,1,1,0,0
"14527",0,1,0,1,0
"14528",0,0,0,1,1
"14529",0,0,0,1,1
"14530",1,0,1,1,1
"14531",0,0,1,0,1
"14532",0,0,1,1,0
"14533",1,1,0,1,1
"14534",0,1,1,1,1
"14535",0,0,1,0,1
"14536",0,0,0,1,1
"14537",1,0,1,1,1
"14538",1,0,0,1,1
"14539",0,0,1,0,1
"14540",0,0,1,1,1
"14541",0,0,0,0,0
"14542",0,0,1,0,1
"14543",0,0,0,1,1
"14544",0,1,1,0,0
"14545",0,0,1,1,1
"14546",0,0,1,1,1
"14547",1,0,1,1,1
"14548",0,0,1,0,1
"14549",0,0,1,1,1
"14550",0,0,1,0,1
"14551",0,1,0,1,1
"14552",0,0,0,1,1
"14553",0,0,0,0,0
"14554",0,0,1,1,1
"14555",1,0,0,1,1
"14556",0,0,1,1,0
"14557",0,0,0,0,1
"14558",0,0,1,1,1
"14559",0,0,1,1,1
"14560",0,0,0,1,1
"14561",1,1,0,1,1
"14562",0,0,1,1,1
"14563",0,0,1,0,1
"14564",1,0,0,1,1
"14565",0,0,0,1,1
"14566",0,0,1,1,1
"14567",0,0,1,1,1
"14568",0,0,0,1,0
"14569",0,0,1,0,1
"14570",0,1,0,1,1
"14571",0,1,1,0,0
"14572",1,0,1,1,1
"14573",0,1,1,1,1
"14574",0,0,0,1,1
"14575",0,0,1,0,1
"14576",0,0,1,0,0
"14577",0,0,1,1,1
"14578",0,0,0,0,1
"14579",0,0,1,1,1
"14580",0,0,1,0,1
"14581",0,0,1,1,1
"14582",0,0,1,0,1
"14583",0,0,1,0,0
"14584",0,0,1,1,1
"14585",0,1,1,0,1
"14586",0,0,0,0,1
"14587",0,0,1,1,1
"14588",0,0,0,1,1
"14589",0,0,1,0,1
"14590",0,0,0,1,1
"14591",0,0,1,0,1
"14592",1,0,1,1,1
"14593",0,0,1,0,1
"14594",0,0,1,1,1
"14595",0,0,0,1,1
"14596",0,1,1,1,1
"14597",1,0,1,0,0
"14598",0,0,0,1,0
"14599",0,0,1,0,1
"14600",0,0,0,1,1
"14601",0,0,0,0,1
"14602",1,1,0,1,0
"14603",1,1,0,1,1
"14604",0,0,0,1,0
"14605",0,0,1,1,1
"14606",0,1,1,1,0
"14607",0,0,1,1,1
"14608",0,0,1,1,1
"14609",1,1,1,0,1
"14610",0,0,1,1,1
"14611",0,0,0,1,1
"14612",0,0,0,1,1
"14613",0,0,1,1,1
"14614",0,0,0,1,1
"14615",0,1,0,1,0
"14616",0,0,1,0,0
"14617",0,1,1,0,0
"14618",0,0,1,0,1
"14619",0,1,1,0,0
"14620",0,0,1,0,1
"14621",0,0,1,1,1
"14622",0,0,0,1,1
"14623",0,0,1,0,1
"14624",1,1,1,1,0
"14625",0,0,1,0,0
"14626",1,0,1,1,1
"14627",1,1,1,1,0
"14628",0,0,1,0,0
"14629",0,0,1,0,1
"14630",0,0,1,1,0
"14631",0,0,1,0,1
"14632",0,0,1,1,0
"14633",0,0,1,1,1
"14634",0,1,1,0,0
"14635",0,1,1,1,1
"14636",1,0,1,0,0
"14637",0,0,1,0,1
"14638",0,0,1,1,1
"14639",0,1,0,0,0
"14640",0,0,0,0,1
"14641",0,1,1,0,0
"14642",0,0,0,1,1
"14643",0,0,1,1,0
"14644",0,0,0,0,1
"14645",0,0,1,1,1
"14646",0,0,1,1,0
"14647",0,0,1,0,0
"14648",0,0,0,0,1
"14649",0,0,1,1,1
"14650",0,0,1,0,1
"14651",0,0,1,1,1
"14652",0,0,1,0,1
"14653",0,0,1,0,1
"14654",0,0,1,0,1
"14655",1,0,0,1,1
"14656",1,1,1,1,1
"14657",0,0,0,1,1
"14658",0,0,0,1,1
"14659",1,0,1,1,1
"14660",0,0,1,0,1
"14661",0,0,0,0,1
"14662",0,0,0,0,1
"14663",0,1,0,1,1
"14664",0,1,1,0,1
"14665",0,1,1,0,0
"14666",0,0,1,1,1
"14667",0,0,1,1,1
"14668",0,0,0,0,0
"14669",1,1,0,1,1
"14670",0,0,1,1,0
"14671",0,0,1,1,1
"14672",0,0,1,1,1
"14673",0,0,1,1,0
"14674",0,0,1,1,1
"14675",1,1,1,1,0
"14676",0,0,0,1,1
"14677",0,0,0,1,1
"14678",0,1,0,1,1
"14679",0,0,1,0,1
"14680",0,1,1,1,1
"14681",0,0,0,0,1
"14682",0,0,0,1,1
"14683",0,0,0,1,1
"14684",0,0,1,0,0
"14685",0,0,1,0,1
"14686",0,1,1,1,1
"14687",1,0,1,1,0
"14688",0,1,1,1,1
"14689",0,1,1,0,1
"14690",1,0,1,1,1
"14691",1,0,1,1,1
"14692",1,0,1,1,1
"14693",0,0,1,1,1
"14694",0,0,1,1,1
"14695",0,0,0,1,1
"14696",0,1,0,1,1
"14697",0,1,1,0,1
"14698",0,0,1,1,1
"14699",0,0,1,1,1
"14700",1,0,1,1,1
"14701",0,0,0,1,1
"14702",1,0,0,1,1
"14703",0,0,0,1,1
"14704",0,0,1,1,1
"14705",0,0,1,0,1
"14706",0,1,0,1,0
"14707",0,0,0,1,1
"14708",0,0,0,0,1
"14709",0,0,1,0,1
"14710",1,0,1,1,1
"14711",0,1,1,1,0
"14712",0,0,1,1,1
"14713",0,0,0,1,1
"14714",0,0,1,1,1
"14715",0,1,1,0,1
"14716",0,0,0,0,1
"14717",0,0,0,0,1
"14718",0,1,1,1,1
"14719",0,0,1,0,1
"14720",0,0,1,1,1
"14721",0,1,1,1,1
"14722",0,0,1,0,1
"14723",0,0,1,0,1
"14724",0,1,0,1,0
"14725",0,1,1,1,1
"14726",1,0,1,1,0
"14727",0,0,1,0,1
"14728",0,0,1,1,1
"14729",0,0,1,0,1
"14730",0,0,1,1,1
"14731",0,0,1,1,1
"14732",0,0,1,1,1
"14733",0,0,1,1,1
"14734",0,0,0,1,1
"14735",0,0,1,0,1
"14736",1,0,1,1,0
"14737",0,1,1,1,0
"14738",0,0,0,0,1
"14739",0,0,1,0,1
"14740",0,0,1,1,0
"14741",0,0,0,0,0
"14742",0,1,0,0,1
"14743",1,0,1,1,1
"14744",0,0,1,1,1
"14745",0,0,0,1,1
"14746",0,0,0,1,1
"14747",0,0,1,1,1
"14748",0,0,0,0,0
"14749",0,0,1,1,1
"14750",0,0,1,0,0
"14751",0,0,1,0,1
"14752",0,0,1,1,1
"14753",1,0,0,1,0
"14754",0,1,0,1,0
"14755",0,0,1,1,1
"14756",0,0,1,1,1
"14757",0,0,0,0,1
"14758",0,0,1,1,1
"14759",0,0,1,1,1
"14760",0,0,0,0,1
"14761",0,0,0,0,0
"14762",0,1,0,1,0
"14763",1,0,0,1,1
"14764",0,0,1,1,1
"14765",0,0,1,0,0
"14766",0,1,1,1,0
"14767",0,0,1,1,1
"14768",0,0,1,0,1
"14769",0,1,1,1,1
"14770",0,1,1,1,1
"14771",0,0,1,1,1
"14772",0,0,0,0,0
"14773",0,0,1,0,1
"14774",0,0,1,1,1
"14775",0,1,0,0,0
"14776",0,0,0,1,1
"14777",0,0,0,1,1
"14778",0,1,0,1,0
"14779",0,1,1,0,0
"14780",0,0,0,1,1
"14781",0,0,0,1,1
"14782",0,0,0,1,0
"14783",0,0,0,0,1
"14784",0,0,1,0,1
"14785",0,0,1,1,1
"14786",1,0,1,1,1
"14787",0,0,1,1,1
"14788",1,0,1,0,0
"14789",0,0,1,0,1
"14790",0,0,1,0,1
"14791",0,0,1,0,1
"14792",0,1,0,1,0
"14793",0,1,0,1,1
"14794",1,1,1,1,1
"14795",0,0,1,1,1
"14796",0,0,1,0,1
"14797",0,0,1,0,1
"14798",0,0,0,1,0
"14799",0,0,0,0,1
"14800",1,1,1,1,0
"14801",0,1,0,0,0
"14802",0,0,0,1,0
"14803",1,0,0,1,0
"14804",0,1,1,1,0
"14805",0,0,0,1,0
"14806",1,1,0,1,1
"14807",0,0,1,1,1
"14808",0,0,1,1,1
"14809",1,0,1,0,1
"14810",0,0,1,1,1
"14811",1,0,1,0,1
"14812",1,1,0,1,1
"14813",0,0,1,1,1
"14814",0,0,0,0,0
"14815",0,0,1,1,0
"14816",1,0,1,1,0
"14817",0,0,0,1,1
"14818",0,0,1,1,1
"14819",0,0,1,0,1
"14820",1,1,0,1,1
"14821",0,0,1,1,0
"14822",0,1,1,1,0
"14823",1,0,0,1,1
"14824",0,0,1,1,1
"14825",1,0,0,1,0
"14826",0,0,1,1,0
"14827",0,0,1,1,1
"14828",0,0,0,0,1
"14829",0,0,1,1,0
"14830",0,0,1,0,1
"14831",0,0,0,1,1
"14832",1,0,1,1,1
"14833",0,0,1,1,0
"14834",1,0,1,0,1
"14835",0,0,1,1,1
"14836",0,0,1,0,1
"14837",0,0,1,0,1
"14838",1,0,0,1,1
"14839",0,0,1,0,1
"14840",0,1,0,1,1
"14841",0,0,0,1,1
"14842",1,0,1,1,1
"14843",0,0,0,1,0
"14844",0,0,1,1,1
"14845",0,0,0,1,1
"14846",0,0,1,1,1
"14847",0,0,1,1,1
"14848",0,0,1,0,1
"14849",0,0,1,1,1
"14850",1,1,1,0,1
"14851",0,0,1,1,1
"14852",0,0,1,1,1
"14853",1,0,1,1,1
"14854",0,0,1,1,1
"14855",0,0,1,0,0
"14856",0,0,1,0,1
"14857",1,0,0,1,1
"14858",1,0,1,1,0
"14859",0,1,1,1,0
"14860",0,0,1,1,1
"14861",0,1,1,1,1
"14862",1,0,1,1,1
"14863",1,1,0,1,0
"14864",0,0,1,1,0
"14865",0,0,0,1,1
"14866",0,0,0,1,1
"14867",1,1,0,1,0
"14868",0,0,1,0,1
"14869",0,0,1,0,1
"14870",0,0,0,1,1
"14871",0,0,1,1,1
"14872",1,1,0,1,1
"14873",0,0,1,1,1
"14874",1,0,0,1,0
"14875",0,0,1,1,1
"14876",0,0,1,0,1
"14877",1,1,1,1,0
"14878",0,1,1,1,0
"14879",0,0,1,1,1
"14880",0,0,1,1,1
"14881",0,0,1,1,1
"14882",0,0,1,0,1
"14883",0,0,1,1,1
"14884",0,0,1,1,1
"14885",0,0,0,0,1
"14886",1,0,0,1,1
"14887",0,0,1,1,1
"14888",0,1,0,1,0
"14889",0,0,1,0,1
"14890",0,0,1,1,1
"14891",0,0,1,0,1
"14892",0,0,1,1,1
"14893",0,0,1,1,1
"14894",1,1,1,1,0
"14895",0,0,1,0,1
"14896",0,0,1,1,0
"14897",0,0,1,0,1
"14898",0,1,1,1,1
"14899",0,0,1,0,1
"14900",0,0,0,1,1
"14901",0,0,1,1,1
"14902",0,1,1,1,1
"14903",0,0,1,0,1
"14904",0,0,0,1,1
"14905",0,0,1,0,1
"14906",0,1,0,1,1
"14907",0,0,1,0,1
"14908",0,0,1,1,1
"14909",0,0,1,1,1
"14910",0,0,1,1,1
"14911",0,0,1,1,1
"14912",1,0,0,1,1
"14913",0,0,1,1,1
"14914",0,1,1,1,1
"14915",0,0,1,1,1
"14916",0,1,1,1,1
"14917",0,0,1,1,1
"14918",0,0,1,0,1
"14919",0,0,1,1,0
"14920",0,0,1,1,1
"14921",0,0,0,1,1
"14922",1,0,0,1,1
"14923",1,0,1,1,1
"14924",0,0,1,0,1
"14925",0,0,1,0,1
"14926",0,0,1,0,1
"14927",1,1,0,1,1
"14928",0,1,1,1,1
"14929",0,0,1,1,1
"14930",0,1,1,1,1
"14931",1,0,1,1,1
"14932",0,1,0,0,1
"14933",1,1,0,1,0
"14934",0,0,0,1,1
"14935",1,0,0,0,1
"14936",0,1,0,0,1
"14937",0,0,1,0,0
"14938",0,0,0,0,1
"14939",0,0,0,1,1
"14940",0,0,1,1,1
"14941",0,0,1,0,0
"14942",0,0,1,1,0
"14943",0,0,0,0,1
"14944",0,0,0,0,0
"14945",0,0,1,0,1
"14946",0,0,0,1,1
"14947",1,0,0,1,1
"14948",0,0,0,1,1
"14949",0,0,0,1,1
"14950",0,0,1,1,1
"14951",0,0,1,1,1
"14952",0,0,0,0,0
"14953",0,1,1,1,1
"14954",0,0,0,1,1
"14955",0,0,1,1,1
"14956",0,0,1,1,1
"14957",0,0,0,1,1
"14958",0,1,1,0,1
"14959",0,1,1,0,0
"14960",0,0,0,1,1
"14961",0,0,0,1,1
"14962",1,1,0,0,1
"14963",0,0,1,0,1
"14964",0,0,1,1,0
"14965",0,0,1,0,1
"14966",0,0,1,0,1
"14967",0,1,0,1,0
"14968",1,0,0,1,1
"14969",0,0,1,1,1
"14970",1,0,1,1,1
"14971",0,0,0,1,1
"14972",0,0,1,0,1
"14973",0,1,0,1,0
"14974",0,0,1,1,1
"14975",0,1,0,1,1
"14976",0,0,1,0,1
"14977",1,0,1,1,1
"14978",0,0,1,1,1
"14979",0,0,1,1,1
"14980",1,1,0,0,1
"14981",0,0,1,1,1
"14982",0,0,0,1,0
"14983",0,0,1,0,1
"14984",0,0,1,1,0
"14985",0,0,0,0,1
"14986",0,0,0,1,1
"14987",0,1,1,0,0
"14988",0,0,1,0,1
"14989",0,0,1,1,0
"14990",0,0,1,1,1
"14991",0,0,1,0,0
"14992",0,0,1,1,1
"14993",0,0,0,1,0
"14994",1,0,0,1,1
"14995",0,0,1,1,1
"14996",0,0,0,1,0
"14997",0,1,1,1,0
"14998",1,0,1,0,1
"14999",0,0,1,0,1
"15000",0,0,1,1,1
"15001",0,0,1,0,1
"15002",0,0,1,1,1
"15003",0,0,0,1,1
"15004",0,0,1,1,1
"15005",0,0,1,1,0
"15006",0,0,1,1,1
"15007",0,0,1,1,1
"15008",0,0,1,1,0
"15009",1,1,0,0,0
"15010",0,0,0,0,1
"15011",0,0,0,1,1
"15012",0,1,1,1,0
"15013",1,0,1,1,1
"15014",1,0,0,1,1
"15015",0,1,0,1,1
"15016",0,0,1,1,1
"15017",0,0,1,1,1
"15018",0,0,1,0,1
"15019",0,0,0,1,1
"15020",0,0,0,1,0
"15021",1,0,1,1,0
"15022",0,0,1,0,1
"15023",0,0,1,1,1
"15024",0,1,0,1,0
"15025",0,0,1,0,1
"15026",0,1,1,0,0
"15027",1,0,1,1,1
"15028",1,1,1,1,0
"15029",0,0,1,0,1
"15030",0,0,1,1,1
"15031",0,1,0,0,1
"15032",0,0,1,1,1
"15033",1,0,0,0,0
"15034",0,0,1,1,1
"15035",1,0,0,1,1
"15036",0,0,0,1,1
"15037",1,0,1,1,0
"15038",0,0,0,1,1
"15039",0,0,1,1,1
"15040",0,0,1,0,1
"15041",1,0,1,1,1
"15042",0,0,0,1,1
"15043",0,0,1,0,1
"15044",0,0,0,0,1
"15045",0,0,1,1,1
"15046",0,0,1,0,1
"15047",0,0,1,0,1
"15048",1,0,1,0,0
"15049",0,0,1,1,1
"15050",0,1,0,0,0
"15051",0,0,1,0,1
"15052",0,0,1,1,1
"15053",0,0,0,0,1
"15054",0,0,1,1,1
"15055",0,0,1,1,1
"15056",0,0,1,1,1
"15057",0,0,1,1,1
"15058",0,0,1,1,1
"15059",0,0,0,0,1
"15060",0,0,0,1,1
"15061",0,0,1,1,1
"15062",0,0,1,1,1
"15063",0,0,1,0,1
"15064",0,0,0,1,1
"15065",0,0,0,0,1
"15066",0,1,1,0,0
"15067",0,0,1,0,1
"15068",0,1,1,0,1
"15069",1,0,1,0,0
"15070",0,1,0,0,1
"15071",0,1,1,1,0
"15072",0,1,1,1,0
"15073",0,0,1,0,0
"15074",0,0,1,1,1
"15075",1,0,0,1,1
"15076",0,1,1,1,0
"15077",0,0,1,0,1
"15078",0,0,1,1,0
"15079",0,0,1,1,1
"15080",1,0,1,1,0
"15081",0,0,0,1,1
"15082",0,1,0,1,1
"15083",1,0,0,1,0
"15084",0,0,0,1,0
"15085",0,0,1,1,1
"15086",0,0,1,0,1
"15087",0,0,0,1,1
"15088",0,1,1,1,1
"15089",0,0,1,1,1
"15090",0,0,0,1,0
"15091",0,0,0,0,0
"15092",0,0,1,1,1
"15093",0,0,1,1,1
"15094",0,0,1,0,1
"15095",1,0,0,1,0
"15096",0,0,1,0,1
"15097",0,0,1,1,0
"15098",0,0,1,1,1
"15099",0,0,1,1,1
"15100",0,0,0,0,1
"15101",0,0,1,0,1
"15102",0,0,1,1,1
"15103",0,0,1,0,1
"15104",0,0,0,0,1
"15105",0,0,1,0,1
"15106",0,0,1,0,1
"15107",0,0,1,0,1
"15108",0,0,1,0,1
"15109",1,1,1,1,1
"15110",0,0,1,0,1
"15111",0,0,1,1,1
"15112",0,0,1,1,1
"15113",0,0,0,1,1
"15114",1,1,1,1,1
"15115",0,0,0,1,1
"15116",0,0,1,0,1
"15117",0,0,1,1,0
"15118",0,0,0,1,0
"15119",1,1,1,1,0
"15120",0,0,1,1,1
"15121",0,0,1,0,1
"15122",0,0,0,0,0
"15123",0,0,1,1,1
"15124",0,0,1,1,1
"15125",0,0,1,1,1
"15126",0,0,1,1,0
"15127",0,0,1,1,0
"15128",1,0,0,1,1
"15129",0,0,1,1,1
"15130",0,0,1,0,0
"15131",0,0,0,0,1
"15132",0,0,0,0,0
"15133",0,0,1,1,1
"15134",0,1,0,1,0
"15135",0,0,1,1,1
"15136",0,1,1,1,0
"15137",0,0,1,0,1
"15138",0,0,1,0,1
"15139",0,0,0,1,1
"15140",0,0,1,1,1
"15141",0,0,0,1,0
"15142",0,1,0,1,1
"15143",0,0,1,1,1
"15144",0,0,1,0,1
"15145",0,0,1,1,1
"15146",0,0,0,0,1
"15147",0,1,0,1,0
"15148",1,1,1,1,1
"15149",0,0,1,1,1
"15150",0,0,1,1,0
"15151",1,0,0,1,1
"15152",0,0,1,0,1
"15153",1,1,0,1,0
"15154",0,0,1,1,1
"15155",0,0,1,1,1
"15156",0,0,1,1,1
"15157",1,1,1,1,0
"15158",0,1,1,1,1
"15159",0,0,0,1,1
"15160",0,0,0,1,1
"15161",0,0,1,0,0
"15162",0,0,0,0,1
"15163",0,0,1,0,1
"15164",0,0,1,1,1
"15165",0,0,1,0,1
"15166",0,0,1,1,1
"15167",0,0,0,0,1
"15168",0,0,1,1,1
"15169",1,0,0,0,0
"15170",1,0,1,1,1
"15171",0,0,1,0,1
"15172",1,0,1,1,1
"15173",0,0,1,1,0
"15174",0,0,1,1,1
"15175",0,0,1,0,1
"15176",0,0,1,1,0
"15177",0,1,1,1,0
"15178",0,1,1,1,1
"15179",0,0,1,0,1
"15180",1,0,1,0,1
"15181",0,0,0,1,1
"15182",0,0,0,0,1
"15183",0,0,1,1,1
"15184",0,0,1,0,1
"15185",0,0,1,1,1
"15186",0,0,1,0,1
"15187",0,0,1,1,1
"15188",0,0,0,1,1
"15189",0,0,1,1,1
"15190",1,1,0,1,1
"15191",1,0,1,0,1
"15192",0,1,0,1,0
"15193",0,0,1,0,1
"15194",0,0,1,1,1
"15195",0,0,1,0,1
"15196",0,0,1,0,1
"15197",0,1,0,1,1
"15198",0,0,1,1,1
"15199",0,0,0,0,0
"15200",0,0,1,1,1
"15201",0,0,1,1,1
"15202",1,0,0,1,1
"15203",0,0,1,1,1
"15204",0,1,0,0,0
"15205",0,0,0,0,1
"15206",0,1,1,0,1
"15207",0,0,1,0,1
"15208",1,0,1,0,1
"15209",0,0,0,1,1
"15210",1,0,1,1,1
"15211",0,0,1,1,0
"15212",0,0,1,0,1
"15213",0,0,1,1,1
"15214",0,0,0,1,1
"15215",0,1,0,1,1
"15216",0,0,1,0,1
"15217",0,0,1,1,1
"15218",1,1,1,0,0
"15219",1,0,0,1,1
"15220",0,0,1,1,1
"15221",0,1,0,0,0
"15222",0,0,1,0,1
"15223",0,0,0,1,0
"15224",0,0,1,1,1
"15225",0,0,0,1,1
"15226",0,1,0,1,0
"15227",0,0,1,0,1
"15228",0,0,0,0,1
"15229",0,1,1,0,1
"15230",0,1,0,1,0
"15231",0,0,0,1,0
"15232",1,1,0,1,0
"15233",0,0,1,1,1
"15234",1,1,0,1,0
"15235",0,0,1,1,1
"15236",0,0,0,0,1
"15237",1,1,1,1,1
"15238",1,1,0,1,0
"15239",0,0,0,0,0
"15240",0,0,1,1,1
"15241",0,0,0,1,1
"15242",0,0,1,0,1
"15243",0,1,0,0,1
"15244",0,0,0,1,1
"15245",0,0,1,1,1
"15246",0,1,1,1,0
"15247",0,0,0,1,1
"15248",0,1,1,1,1
"15249",0,1,1,1,1
"15250",1,0,0,1,0
"15251",1,0,1,1,1
"15252",0,0,1,0,1
"15253",0,0,0,0,1
"15254",0,0,1,1,1
"15255",0,0,1,0,0
"15256",0,0,0,1,1
"15257",0,0,1,1,1
"15258",1,0,0,1,1
"15259",0,0,1,0,1
"15260",0,0,1,1,1
"15261",1,0,0,1,1
"15262",0,1,1,1,1
"15263",0,1,1,1,1
"15264",0,1,0,1,1
"15265",1,0,1,1,1
"15266",0,0,1,1,1
"15267",0,0,0,0,0
"15268",1,0,0,1,1
"15269",0,1,0,1,1
"15270",0,1,0,1,0
"15271",0,0,1,0,1
"15272",0,0,1,1,1
"15273",0,0,1,1,0
"15274",0,0,1,1,1
"15275",0,0,0,1,0
"15276",0,0,1,1,1
"15277",0,0,0,1,1
"15278",0,0,0,1,1
"15279",0,0,0,0,1
"15280",1,0,1,1,0
"15281",1,1,0,1,1
"15282",0,0,1,1,1
"15283",0,0,0,1,1
"15284",0,0,0,0,1
"15285",1,0,1,1,1
"15286",1,0,1,0,1
"15287",0,0,1,1,1
"15288",1,0,0,1,0
"15289",0,1,0,0,0
"15290",1,0,0,1,1
"15291",0,0,1,0,1
"15292",0,0,1,1,1
"15293",0,1,1,1,0
"15294",0,0,1,0,1
"15295",0,0,1,1,1
"15296",0,0,0,1,1
"15297",0,0,1,0,0
"15298",0,0,0,1,1
"15299",0,0,1,1,1
"15300",0,0,1,0,1
"15301",1,0,1,1,1
"15302",0,0,1,1,1
"15303",0,1,0,1,1
"15304",0,0,1,0,0
"15305",0,0,1,1,1
"15306",1,0,1,1,1
"15307",1,0,0,1,1
"15308",0,0,1,1,1
"15309",1,0,1,1,1
"15310",0,0,0,1,0
"15311",0,1,0,0,0
"15312",0,0,0,0,0
"15313",0,0,1,1,1
"15314",1,0,0,0,1
"15315",0,0,1,0,1
"15316",0,0,0,0,0
"15317",0,0,1,1,0
"15318",0,0,1,1,1
"15319",1,1,1,0,0
"15320",1,0,0,1,1
"15321",0,0,1,0,1
"15322",0,0,1,1,1
"15323",0,0,1,0,1
"15324",0,1,1,0,1
"15325",1,1,1,1,1
"15326",0,0,0,1,1
"15327",0,0,1,0,1
"15328",0,0,1,1,1
"15329",0,1,1,0,0
"15330",0,0,1,1,1
"15331",0,1,0,1,1
"15332",0,0,1,0,1
"15333",1,0,1,1,1
"15334",0,0,1,0,1
"15335",0,0,1,1,0
"15336",0,0,1,1,1
"15337",0,0,1,1,0
"15338",0,0,1,0,1
"15339",1,0,1,1,0
"15340",0,0,0,0,0
"15341",0,1,0,1,1
"15342",0,0,1,1,0
"15343",0,1,0,1,1
"15344",0,0,1,1,1
"15345",1,0,1,1,1
"15346",0,0,1,1,1
"15347",1,0,0,1,1
"15348",0,0,1,1,0
"15349",0,0,1,1,1
"15350",0,1,1,1,0
"15351",0,0,0,0,1
"15352",1,0,1,1,1
"15353",0,0,1,0,1
"15354",0,0,1,0,1
"15355",0,0,1,1,1
"15356",1,0,1,1,0
"15357",0,0,1,1,1
"15358",1,0,1,0,1
"15359",0,1,1,1,0
"15360",0,0,1,0,1
"15361",0,0,1,0,1
"15362",0,0,1,0,1
"15363",0,0,0,1,0
"15364",0,0,0,0,1
"15365",1,1,1,1,1
"15366",0,0,0,0,1
"15367",0,0,1,1,0
"15368",0,0,1,1,1
"15369",0,0,0,1,1
"15370",0,0,1,1,1
"15371",0,1,1,1,1
"15372",0,0,1,0,1
"15373",0,1,1,1,1
"15374",1,0,1,1,1
"15375",0,0,0,1,1
"15376",0,0,0,1,1
"15377",0,0,1,0,1
"15378",1,0,1,0,0
"15379",0,0,1,0,1
"15380",0,0,1,0,1
"15381",0,0,1,0,1
"15382",0,1,0,1,0
"15383",0,1,1,1,1
"15384",0,0,1,1,0
