"","V7221","V7101","V7202","V7206","V8512","V8517","V8526"
"44170",0,0,0,0,0,1,1
"44171",0,0,0,1,0,0,0
"44172",1,0,1,1,0,0,0
"44173",1,0,1,0,1,1,1
"44174",0,0,1,0,0,0,0
"44175",1,0,0,1,1,0,0
"44176",0,0,0,1,1,0,0
"44177",1,0,0,1,0,0,1
"44178",0,0,1,1,1,0,0
"44179",1,0,0,1,1,0,1
"44180",0,0,0,1,1,0,0
"44181",1,0,0,1,1,0,0
"44182",0,0,1,1,1,0,1
"44183",0,0,0,0,0,0,0
"44184",1,0,0,0,1,0,1
"44185",0,1,0,1,1,1,0
"44186",0,0,1,1,1,1,0
"44187",1,1,0,1,1,1,1
"44188",1,0,1,1,1,0,1
"44189",0,1,1,0,0,0,0
"44190",1,0,1,1,1,0,1
"44191",0,0,0,1,0,0,1
"44192",0,0,0,1,1,0,0
"44193",1,0,1,1,0,0,0
"44194",0,0,1,1,0,0,1
"44195",0,0,1,1,1,0,1
"44196",0,0,1,1,1,1,1
"44197",1,0,0,1,1,0,1
"44198",1,1,1,1,0,0,1
"44199",0,0,0,1,0,0,1
"44200",1,0,1,1,1,0,1
"44201",0,0,0,1,0,0,1
"44202",0,0,1,1,0,1,0
"44203",1,0,1,0,1,0,1
"44204",0,0,0,1,0,0,0
"44205",0,0,1,0,0,0,0
"44206",0,0,1,1,1,0,0
"44207",0,0,0,0,1,0,1
"44208",0,0,0,0,1,0,1
"44209",0,0,0,0,0,0,0
"44210",1,0,1,0,0,0,0
"44211",0,0,0,0,1,0,0
"44212",1,0,0,1,1,0,1
"44213",1,0,1,1,1,0,1
"44214",0,0,0,1,0,0,0
"44215",0,0,0,0,0,0,1
"44216",0,1,1,1,0,1,0
"44217",0,1,1,1,1,0,1
"44218",0,0,1,1,1,0,0
"44219",0,0,0,1,1,0,0
"44220",0,0,0,1,0,0,1
"44221",1,0,1,1,0,0,0
"44222",1,0,0,1,1,0,1
"44223",0,0,1,0,1,0,1
"44224",0,0,0,1,1,0,1
"44225",1,0,1,1,0,0,0
"44226",1,0,0,1,1,1,1
"44227",0,0,0,1,1,0,1
"44228",1,0,0,1,1,0,1
"44229",0,1,1,1,0,0,0
"44230",0,1,0,1,0,0,0
"44231",1,0,0,1,1,0,0
"44232",1,0,0,1,1,0,0
"44233",1,0,0,1,1,0,1
"44234",0,0,1,0,1,0,0
"44235",0,1,1,1,0,1,0
"44236",0,1,0,0,1,0,0
"44237",0,1,1,1,1,0,1
"44238",1,0,1,1,0,0,0
"44239",1,0,0,1,1,0,1
"44240",1,0,0,0,1,1,0
"44241",0,0,0,0,1,0,1
"44242",0,0,0,1,1,0,1
"44243",1,0,1,1,0,0,1
"44244",1,0,1,1,1,0,0
"44245",0,0,1,0,1,0,1
"44246",0,0,1,0,1,0,0
"44247",1,0,0,1,1,0,0
"44248",0,0,0,0,1,0,1
"44249",1,0,1,1,0,0,0
"44250",1,0,1,1,1,0,1
"44251",0,0,0,0,1,0,1
"44252",1,0,0,1,1,0,1
"44253",1,0,1,1,1,0,0
"44254",1,0,1,1,0,0,0
"44255",1,0,1,1,1,0,1
"44256",1,0,0,1,1,0,1
"44257",1,0,1,1,1,0,1
"44258",0,0,0,0,1,0,1
"44259",1,1,0,1,1,0,1
"44260",0,0,0,1,0,0,0
"44261",0,1,0,1,1,0,0
"44262",1,0,1,1,1,1,1
"44263",0,0,1,0,0,0,0
"44264",0,1,1,1,0,0,0
"44265",1,1,1,1,0,0,0
"44266",0,0,1,0,0,1,0
"44267",0,0,1,1,1,0,1
"44268",1,0,0,1,1,0,0
"44269",1,0,1,1,1,0,1
"44270",1,0,0,0,1,0,0
"44271",0,0,1,1,0,0,1
"44272",1,0,0,1,0,0,0
"44273",1,0,1,1,1,0,1
"44274",0,1,1,1,1,0,0
"44275",0,0,1,1,1,0,1
"44276",0,1,1,0,0,0,0
"44277",1,0,1,1,0,0,0
"44278",0,0,0,1,1,0,1
"44279",0,0,1,0,0,0,0
"44280",0,1,1,1,1,0,1
"44281",0,0,1,1,0,0,1
"44282",1,0,1,1,1,0,1
"44283",0,0,1,1,1,0,1
"44284",0,1,0,1,1,0,1
"44285",0,0,0,0,1,1,1
"44286",0,0,0,1,0,0,1
"44287",1,0,1,1,0,0,1
"44288",0,0,0,0,0,1,0
"44289",0,0,1,1,0,0,0
"44290",0,0,0,1,1,0,1
"44291",0,0,0,1,1,0,1
"44292",0,0,0,1,1,0,1
"44293",1,0,1,1,1,0,1
"44294",0,0,0,1,1,0,1
"44295",0,0,1,1,1,0,0
"44296",1,0,0,1,1,0,0
"44297",0,0,0,1,1,0,0
"44298",0,0,0,1,1,0,1
"44299",1,0,1,1,1,0,1
"44300",0,1,0,1,1,1,1
"44301",1,0,1,1,1,0,1
"44302",0,0,1,1,1,0,1
"44303",1,0,0,1,1,0,1
"44304",0,0,1,1,1,0,1
"44305",1,0,0,1,1,0,0
"44306",1,0,1,1,0,0,0
"44307",1,0,0,1,1,0,0
"44308",1,0,0,1,1,0,0
"44309",1,0,0,0,0,1,0
"44310",1,0,1,1,0,0,1
"44311",0,0,1,1,1,0,1
"44312",1,0,1,1,1,0,0
"44313",1,0,1,1,1,0,0
"44314",0,1,1,1,1,0,1
"44315",1,0,0,1,1,0,1
"44316",0,1,1,1,0,0,0
"44317",0,1,1,1,1,0,1
"44318",1,0,1,1,0,0,0
"44319",0,1,1,1,0,0,0
"44320",0,0,1,1,0,0,0
"44321",0,0,1,0,0,0,0
"44322",0,0,1,0,1,0,1
"44323",1,0,1,1,1,0,0
"44324",1,0,0,1,0,0,0
"44325",1,0,1,1,0,0,0
"44326",0,0,1,1,0,0,0
"44327",0,0,0,1,1,0,0
"44328",0,1,0,1,0,0,1
"44329",1,0,0,1,1,0,0
"44330",0,0,0,0,1,0,0
"44331",1,0,0,0,0,0,1
"44332",1,1,1,1,0,0,0
"44333",0,0,1,1,1,0,1
"44334",0,0,0,1,1,0,1
"44335",0,0,0,0,0,0,1
"44336",0,0,1,0,1,0,0
"44337",0,0,1,1,1,0,1
"44338",0,1,0,1,1,0,1
"44339",0,0,0,1,0,0,1
"44340",0,0,1,1,0,0,0
"44341",1,1,0,0,1,0,0
"44342",1,0,0,1,0,0,0
"44343",0,0,0,1,0,0,1
"44344",0,1,0,1,1,0,1
"44345",0,0,1,1,1,0,1
"44346",0,0,1,1,1,0,0
"44347",1,0,1,1,1,0,1
"44348",1,0,0,1,1,0,1
"44349",1,0,0,1,1,0,1
"44350",0,1,1,0,0,1,0
"44351",1,0,1,1,1,0,0
"44352",0,0,0,1,1,0,1
"44353",1,0,1,1,0,0,0
"44354",0,0,0,1,1,0,1
"44355",0,0,1,1,0,0,1
"44356",1,0,1,1,1,0,1
"44357",1,0,1,1,0,1,1
"44358",0,0,1,1,1,0,0
"44359",0,1,1,1,0,0,0
"44360",0,0,1,1,1,0,0
"44361",0,0,0,1,1,0,1
"44362",0,0,0,1,1,0,1
"44363",1,0,0,1,1,0,1
"44364",1,0,0,1,1,0,0
"44365",0,0,0,1,0,0,0
"44366",1,0,0,1,1,0,1
"44367",0,0,0,0,1,0,0
"44368",0,0,1,1,0,0,0
"44369",0,0,0,1,1,0,1
"44370",0,0,0,1,1,0,0
"44371",0,1,0,0,0,0,0
"44372",1,0,1,1,0,1,0
"44373",1,0,0,1,0,1,1
"44374",1,0,1,1,1,0,0
"44375",1,0,1,1,0,0,1
"44376",1,0,1,1,0,0,1
"44377",1,0,1,1,0,0,1
"44378",1,0,1,1,0,1,1
"44379",0,0,0,1,1,0,0
"44380",0,0,1,1,0,0,0
"44381",1,0,0,1,0,1,0
"44382",0,0,0,1,0,0,0
"44383",1,0,1,1,1,0,1
"44384",1,0,1,1,0,0,0
"44385",0,1,1,1,1,0,1
"44386",1,0,1,1,1,0,1
"44387",1,0,1,1,0,0,1
"44388",0,0,0,1,1,0,0
"44389",0,0,1,1,1,0,1
"44390",0,0,0,0,1,0,0
"44391",0,1,1,0,1,0,0
"44392",0,0,0,0,0,0,0
"44393",0,0,1,1,1,1,1
"44394",0,0,1,1,0,0,0
"44395",1,0,1,0,1,0,1
"44396",0,1,1,0,0,0,0
"44397",1,0,1,1,0,0,0
"44398",0,0,0,1,1,0,1
"44399",0,0,0,1,0,0,0
"44400",1,0,1,1,1,0,1
"44401",0,0,0,1,1,0,1
"44402",0,0,1,1,1,0,1
"44403",0,0,0,0,0,1,0
"44404",0,0,0,1,0,0,0
"44405",0,0,1,1,0,0,1
"44406",0,0,1,1,1,0,0
"44407",1,0,0,0,1,0,0
"44408",0,0,0,1,1,0,1
"44409",0,0,1,0,0,0,1
"44410",0,0,0,1,0,0,1
"44411",0,0,0,1,1,0,1
"44412",0,0,0,1,1,0,1
"44413",0,0,1,1,0,1,0
"44414",0,0,1,1,1,0,0
"44415",1,0,0,1,1,0,0
"44416",1,0,1,1,1,0,1
"44417",1,0,0,1,1,0,1
"44418",0,0,0,1,1,0,1
"44419",1,0,0,0,1,0,1
"44420",1,0,1,0,1,0,0
"44421",0,0,1,1,0,0,1
"44422",0,0,0,0,1,0,1
"44423",1,0,1,1,1,0,1
"44424",0,0,0,0,0,0,1
"44425",0,1,1,0,0,1,0
"44426",0,0,0,0,1,1,0
"44427",1,0,1,1,0,0,1
"44428",1,0,1,1,1,0,1
"44429",0,0,1,1,1,0,0
"44430",0,1,0,1,0,1,0
"44431",0,0,0,1,1,0,1
"44432",0,0,1,1,0,0,0
"44433",1,0,1,1,1,0,1
"44434",0,0,1,1,1,0,0
"44435",0,0,1,1,0,0,1
"44436",1,0,0,1,1,0,0
"44437",1,0,1,1,1,0,0
"44438",1,0,0,1,1,0,1
"44439",0,0,0,1,1,0,1
"44440",0,0,0,1,1,0,0
"44441",1,0,0,0,1,0,0
"44442",1,0,1,1,1,0,1
"44443",0,0,0,0,0,0,0
"44444",0,1,0,1,0,0,0
"44445",1,0,0,1,1,0,1
"44446",0,0,0,1,1,0,1
"44447",0,0,0,1,1,0,1
"44448",1,0,0,1,1,0,1
"44449",1,0,1,1,1,0,1
"44450",1,0,0,1,1,0,1
"44451",1,0,1,1,1,1,0
"44452",1,0,1,0,1,0,0
"44453",0,0,0,1,0,0,1
"44454",0,0,0,1,1,0,1
"44455",1,0,1,1,1,0,1
"44456",1,1,1,1,0,0,0
"44457",1,0,0,1,0,1,0
"44458",0,0,1,0,0,0,1
"44459",0,0,1,1,0,0,0
"44460",0,0,0,1,0,0,1
"44461",1,0,0,0,1,1,0
"44462",0,0,0,1,0,0,1
"44463",0,1,1,1,0,1,0
"44464",0,1,1,0,1,0,0
"44465",0,0,1,1,0,0,1
"44466",1,0,0,1,1,0,1
"44467",1,0,1,1,1,0,1
"44468",1,0,0,1,1,0,1
"44469",0,1,0,1,1,0,1
"44470",1,0,1,1,1,0,1
"44471",0,1,1,1,0,0,0
"44472",0,0,0,0,1,0,1
"44473",0,0,1,0,0,0,0
"44474",1,0,1,1,1,0,1
"44475",1,0,1,1,1,1,1
"44476",0,0,0,1,0,0,1
"44477",1,0,0,1,1,0,1
"44478",0,0,0,1,1,0,1
"44479",0,0,0,1,1,1,1
"44480",0,0,0,1,1,1,0
"44481",0,0,1,0,0,0,0
"44482",1,0,1,0,1,0,1
"44483",1,1,1,0,0,1,0
"44484",0,1,0,1,1,0,0
"44485",0,1,0,0,0,0,0
"44486",1,0,0,1,1,0,1
"44487",0,0,1,1,1,0,0
"44488",0,1,0,1,1,0,0
"44489",0,0,0,0,1,0,1
"44490",1,0,0,1,0,0,0
"44491",1,0,1,1,1,0,0
"44492",0,0,0,1,0,0,1
"44493",0,0,0,1,1,0,0
"44494",0,0,1,1,1,0,0
"44495",0,0,0,1,1,0,1
"44496",1,0,0,1,1,0,1
"44497",1,0,0,0,0,1,1
"44498",0,0,0,1,1,0,1
"44499",1,0,1,1,1,0,1
"44500",0,0,0,0,0,0,1
"44501",1,0,1,1,1,0,0
"44502",1,0,0,1,1,0,1
"44503",1,0,1,1,1,0,0
"44504",1,0,1,1,1,1,1
"44505",0,0,1,1,1,0,1
"44506",0,0,0,1,1,0,0
"44507",0,0,1,1,0,0,1
"44508",1,0,1,0,1,0,1
"44509",1,0,0,1,1,0,1
"44510",0,0,1,0,1,1,1
"44511",0,0,0,1,1,0,1
"44512",0,0,1,1,0,0,1
"44513",0,0,0,1,1,0,1
"44514",0,0,1,1,0,0,1
"44515",0,1,1,1,1,1,1
"44516",0,0,0,0,0,0,0
"44517",0,0,0,1,1,1,1
"44518",0,0,1,1,1,0,1
"44519",0,0,1,1,0,1,0
"44520",0,1,1,0,0,1,1
"44521",1,1,1,1,0,1,0
"44522",0,0,0,1,1,0,1
"44523",0,0,0,1,1,0,1
"44524",0,0,0,1,1,0,1
"44525",1,0,1,1,1,0,1
"44526",0,1,1,1,0,0,0
"44527",1,0,0,1,1,0,1
"44528",1,0,1,1,1,0,0
"44529",1,0,1,1,1,0,1
"44530",0,1,1,1,1,0,1
"44531",1,0,1,1,1,0,1
"44532",0,0,1,0,1,0,0
"44533",0,0,0,1,1,0,1
"44534",0,0,0,1,0,1,1
"44535",1,0,1,1,1,0,1
"44536",0,0,0,1,1,0,1
"44537",1,0,1,1,1,0,1
"44538",1,0,0,1,1,0,1
"44539",1,0,1,1,1,0,0
"44540",0,1,1,0,0,0,0
"44541",0,1,1,0,0,0,0
"44542",0,0,0,1,1,0,1
"44543",1,0,1,1,1,0,1
"44544",1,0,1,1,1,0,1
"44545",0,0,1,1,1,0,0
"44546",1,0,1,1,0,0,1
"44547",0,0,0,1,0,1,1
"44548",1,0,1,1,1,0,0
"44549",0,1,1,1,0,1,1
"44550",1,1,1,1,1,1,0
"44551",0,0,0,1,0,0,1
"44552",1,0,1,1,1,0,1
"44553",0,1,1,1,0,0,0
"44554",1,0,0,1,1,0,1
"44555",0,0,1,0,0,1,1
"44556",0,0,1,1,1,0,1
"44557",1,0,0,1,1,0,0
"44558",1,1,0,1,0,1,1
"44559",0,0,1,1,1,0,0
"44560",0,0,0,1,1,0,1
"44561",0,0,0,1,1,0,0
"44562",0,1,0,1,1,0,0
"44563",0,0,0,1,1,0,1
"44564",0,0,0,1,1,0,1
"44565",0,0,0,1,1,0,0
"44566",0,0,1,1,1,0,1
"44567",1,0,1,1,1,0,0
"44568",0,0,0,1,0,0,0
"44569",0,0,0,1,0,0,0
"44570",0,0,1,1,1,0,1
"44571",0,0,1,1,0,0,1
"44572",1,0,0,0,0,0,1
"44573",1,0,0,1,1,0,1
"44574",1,0,1,1,1,0,0
"44575",0,0,0,1,1,0,1
"44576",0,1,0,1,1,0,1
"44577",0,1,0,1,1,0,0
"44578",0,0,0,0,0,0,0
"44579",1,0,1,1,1,1,1
"44580",0,0,1,1,1,0,0
"44581",1,0,1,1,1,1,1
"44582",0,0,1,1,1,0,1
"44583",1,0,0,1,1,0,1
"44584",0,1,0,1,1,0,1
"44585",0,0,0,1,0,0,1
"44586",0,0,0,1,1,0,1
"44587",1,0,1,1,0,1,0
"44588",1,0,0,1,0,0,1
"44589",0,1,0,1,0,0,0
"44590",0,0,1,1,1,0,0
"44591",0,0,1,1,0,0,0
"44592",1,0,0,1,1,0,1
"44593",1,0,1,1,1,0,1
"44594",1,0,0,1,1,0,1
"44595",1,0,1,1,0,0,1
"44596",0,0,1,1,1,1,1
"44597",1,0,1,1,1,0,0
"44598",0,0,0,1,1,0,1
"44599",0,0,0,1,1,0,0
"44600",1,0,1,0,0,0,0
"44601",1,0,1,1,1,0,1
"44602",0,0,0,1,1,0,1
"44603",1,0,1,1,1,0,0
"44604",1,0,0,1,1,0,1
"44605",1,0,1,1,1,0,1
"44606",0,0,1,0,0,0,0
"44607",0,0,1,0,1,0,0
"44608",0,0,1,1,0,0,0
"44609",0,0,0,0,1,0,0
"44610",0,0,0,1,1,0,1
"44611",0,1,0,1,1,0,1
"44612",0,0,0,1,1,0,1
"44613",1,0,1,1,1,0,1
"44614",1,1,1,1,1,1,1
"44615",1,0,1,0,1,0,1
"44616",0,0,0,1,1,0,0
"44617",1,1,0,0,1,0,1
"44618",0,0,1,1,1,1,0
"44619",1,0,1,1,0,0,1
"44620",0,0,0,1,1,0,1
"44621",0,0,1,1,0,0,0
"44622",1,0,1,1,1,0,1
"44623",0,0,0,1,1,1,0
"44624",1,0,0,1,1,0,0
"44625",0,0,0,0,1,0,0
"44626",0,0,1,1,1,0,1
"44627",0,0,0,0,0,0,1
"44628",1,0,1,1,1,0,1
"44629",1,1,1,0,0,0,1
"44630",0,0,1,1,1,0,0
"44631",1,0,1,1,1,0,1
"44632",1,0,0,1,1,0,1
"44633",0,0,0,1,1,0,0
"44634",1,0,0,0,1,0,0
"44635",1,0,1,1,1,0,1
"44636",0,0,1,1,0,0,0
"44637",1,0,0,1,1,0,1
"44638",1,0,1,1,0,0,0
"44639",1,0,0,1,1,0,0
"44640",0,0,0,1,1,0,0
"44641",0,0,0,1,1,0,1
"44642",0,0,0,1,1,0,1
"44643",1,0,0,1,1,0,1
"44644",1,0,1,1,1,0,0
"44645",1,0,0,0,1,0,1
"44646",0,0,0,1,1,0,0
"44647",0,1,1,0,1,1,1
"44648",0,0,0,1,1,0,1
"44649",0,1,1,0,1,1,0
"44650",0,0,0,1,1,1,0
"44651",0,0,0,1,0,0,1
"44652",1,1,1,1,1,0,1
"44653",0,0,1,1,0,0,0
"44654",0,0,1,1,1,0,1
"44655",0,1,0,1,1,0,1
"44656",0,1,1,1,1,1,0
"44657",0,0,1,0,1,0,1
"44658",0,0,1,1,0,0,0
"44659",1,0,1,1,1,0,0
"44660",0,1,1,1,0,0,0
"44661",0,0,1,1,1,0,0
"44662",1,0,0,1,0,0,1
"44663",0,0,0,1,1,0,1
"44664",1,0,0,1,1,0,0
"44665",1,0,0,1,1,0,1
"44666",0,0,1,1,0,1,1
"44667",1,0,1,1,1,0,1
"44668",0,1,1,1,1,1,0
"44669",0,0,1,0,0,1,1
"44670",1,0,1,1,1,0,1
"44671",0,0,0,0,0,1,0
"44672",1,0,0,1,1,0,1
"44673",1,0,0,0,1,1,0
"44674",0,0,1,1,1,0,1
"44675",1,1,1,1,1,0,0
"44676",1,0,1,1,1,0,1
"44677",0,0,1,1,0,0,0
"44678",1,0,1,1,1,0,0
"44679",1,0,1,0,1,1,0
"44680",1,0,0,0,0,0,0
"44681",0,0,1,1,0,1,0
"44682",1,0,1,1,1,0,0
"44683",0,1,1,1,0,0,1
"44684",0,0,1,0,0,0,0
"44685",0,0,0,1,1,0,1
"44686",0,0,1,1,0,0,0
"44687",0,0,0,1,0,0,0
"44688",1,0,1,0,1,0,1
"44689",1,1,1,1,0,0,0
"44690",0,0,0,1,1,0,0
"44691",0,0,0,1,1,0,1
"44692",1,0,1,1,1,0,1
"44693",1,0,0,1,1,0,1
"44694",0,0,0,1,1,0,1
"44695",0,0,1,1,1,0,0
"44696",0,1,0,1,1,0,1
"44697",0,0,1,1,1,0,0
"44698",0,0,1,1,0,0,1
"44699",0,0,0,1,1,0,1
"44700",1,0,0,1,0,0,0
"44701",0,0,0,1,0,0,0
"44702",1,0,0,1,1,0,1
"44703",1,0,1,1,1,0,0
"44704",1,0,1,1,1,0,1
"44705",0,0,1,0,0,1,1
"44706",0,0,0,0,1,0,0
"44707",0,0,1,0,0,0,0
"44708",1,0,0,1,1,0,1
"44709",0,0,0,1,1,0,1
"44710",1,0,1,1,0,0,1
"44711",0,1,0,1,1,0,1
"44712",1,0,1,1,1,0,0
"44713",1,0,1,1,0,0,0
"44714",1,0,1,1,1,0,1
"44715",1,0,1,0,1,1,0
"44716",0,0,1,1,1,0,1
"44717",0,1,1,1,0,0,0
"44718",0,0,1,1,1,0,1
"44719",1,0,0,1,1,0,1
"44720",1,0,0,1,0,0,0
"44721",1,0,1,1,1,0,1
"44722",0,0,0,1,0,0,0
"44723",0,0,1,0,1,0,0
"44724",0,0,0,1,1,1,0
"44725",0,0,1,0,1,0,1
"44726",0,0,0,1,1,0,1
"44727",0,0,0,1,1,1,1
"44728",0,0,1,1,1,1,1
"44729",1,0,1,1,0,0,1
"44730",0,0,1,1,0,0,0
"44731",1,1,0,1,0,1,0
"44732",1,0,1,1,1,0,1
"44733",0,0,0,0,1,0,1
"44734",1,0,1,0,1,0,1
"44735",1,0,0,1,0,0,0
"44736",0,0,1,0,0,0,0
"44737",0,0,1,1,0,1,1
"44738",1,1,1,1,0,0,0
"44739",1,0,1,1,1,0,1
"44740",0,0,1,1,1,1,0
"44741",0,0,0,1,1,0,0
"44742",0,0,1,1,1,0,1
"44743",0,0,1,1,1,0,1
"44744",1,0,1,1,1,0,1
"44745",0,0,0,0,1,0,1
"44746",0,0,1,1,1,0,0
"44747",1,0,1,0,1,0,0
"44748",1,0,0,1,1,0,1
"44749",0,0,0,1,0,0,0
"44750",0,0,1,1,1,0,1
"44751",1,0,1,1,1,0,1
"44752",0,0,0,1,1,0,1
"44753",1,0,1,1,1,0,1
"44754",0,0,0,1,1,0,1
"44755",1,0,1,1,1,0,1
"44756",0,1,1,1,1,0,1
"44757",0,0,1,1,1,0,0
"44758",0,0,0,1,0,0,0
"44759",0,0,0,1,1,0,1
"44760",1,0,0,1,0,0,1
"44761",0,0,0,1,1,0,1
"44762",0,0,0,1,0,0,1
"44763",0,0,1,0,1,0,0
"44764",1,0,1,1,1,0,1
"44765",0,1,0,1,1,0,0
"44766",1,1,1,0,0,0,0
"44767",0,0,0,0,1,0,1
"44768",0,0,1,1,0,0,1
"44769",0,1,0,0,1,0,0
"44770",0,0,1,1,1,1,0
"44771",0,1,1,0,0,0,0
"44772",0,0,1,0,0,0,1
"44773",1,0,0,1,0,0,0
"44774",0,1,1,1,0,1,0
"44775",0,0,0,0,1,0,0
"44776",1,0,1,1,1,0,0
"44777",1,0,1,1,0,1,1
"44778",0,0,1,1,0,0,0
"44779",1,0,0,1,1,0,1
"44780",0,0,0,1,1,0,1
"44781",0,0,1,1,1,0,0
"44782",0,1,0,0,0,0,0
"44783",0,0,1,0,0,0,1
"44784",1,0,0,0,0,0,0
"44785",1,1,0,0,0,0,0
"44786",0,1,0,0,0,1,1
"44787",0,0,1,1,0,0,1
"44788",1,0,1,1,0,0,0
"44789",1,0,1,1,1,0,0
"44790",0,0,1,1,0,0,1
"44791",1,0,0,0,1,0,0
"44792",1,0,1,1,1,0,1
"44793",1,0,1,1,1,0,1
"44794",0,0,0,1,0,1,0
"44795",1,0,1,1,1,0,0
"44796",1,1,0,1,1,0,1
"44797",0,0,0,1,0,0,1
"44798",0,0,1,1,1,0,0
"44799",0,0,0,1,1,0,1
"44800",1,0,0,1,1,1,1
"44801",0,0,0,0,1,1,1
"44802",0,0,0,1,1,0,0
"44803",0,0,0,1,1,0,0
"44804",1,0,0,1,1,0,1
"44805",1,0,0,1,1,0,1
"44806",1,0,0,1,0,0,1
"44807",1,1,1,1,0,0,1
"44808",0,0,0,1,1,0,1
"44809",0,0,1,0,1,0,0
"44810",1,0,1,1,1,0,1
"44811",1,0,1,1,1,0,1
"44812",1,1,0,0,0,1,1
"44813",1,0,0,1,1,0,1
"44814",1,0,0,1,1,0,1
"44815",1,0,1,0,1,0,1
"44816",0,0,0,1,0,0,1
"44817",0,0,0,0,1,0,1
"44818",1,0,1,1,0,0,0
"44819",0,0,1,0,1,1,1
"44820",1,0,1,0,1,0,0
"44821",0,0,0,0,1,0,0
"44822",0,0,0,1,0,0,0
"44823",0,0,0,1,1,0,1
"44824",0,0,1,1,1,1,1
"44825",1,0,1,1,1,0,1
"44826",0,0,0,1,1,0,1
"44827",0,1,1,1,0,1,0
"44828",1,0,1,1,1,0,0
"44829",0,0,0,0,0,0,1
"44830",0,1,1,1,0,0,0
"44831",0,0,0,1,1,0,0
"44832",0,0,1,1,0,0,0
"44833",0,0,1,1,0,0,0
"44834",0,0,0,1,1,0,0
"44835",1,0,1,1,1,0,0
"44836",1,0,0,1,0,0,1
"44837",1,0,0,1,1,0,1
"44838",0,0,0,1,0,0,1
"44839",0,0,1,0,1,0,0
"44840",0,0,0,0,0,0,1
"44841",1,0,0,1,1,0,1
"44842",0,0,1,1,1,0,0
"44843",0,0,0,0,1,0,1
"44844",0,0,1,1,1,0,1
"44845",0,0,0,1,1,0,1
"44846",1,0,1,1,0,0,1
"44847",0,0,1,1,1,0,0
"44848",0,0,1,1,1,0,0
"44849",1,0,0,1,1,0,1
"44850",1,1,0,1,0,1,1
"44851",0,0,1,1,1,0,1
"44852",1,0,0,1,0,0,1
"44853",0,0,0,1,0,0,0
"44854",1,0,0,0,0,0,1
"44855",1,0,1,1,0,0,1
"44856",1,0,1,1,0,1,1
"44857",0,0,1,1,0,1,1
"44858",0,0,0,1,1,0,0
"44859",1,0,0,1,1,0,0
"44860",1,0,0,1,1,0,1
"44861",1,0,1,1,0,0,0
"44862",0,0,1,0,1,0,0
"44863",0,0,1,0,0,0,0
"44864",0,0,1,0,0,1,0
"44865",0,0,1,1,0,0,1
"44866",1,0,1,1,0,0,1
"44867",0,1,1,1,0,0,0
"44868",0,1,1,0,1,0,0
"44869",0,0,0,1,1,1,1
"44870",1,0,1,0,1,0,1
"44871",1,0,0,1,1,0,1
"44872",0,0,1,1,0,1,0
"44873",1,0,1,1,1,0,0
"44874",1,0,1,1,1,0,1
"44875",1,0,0,1,1,0,0
"44876",0,0,0,1,1,0,0
"44877",0,0,1,0,0,0,0
"44878",1,0,1,1,1,0,1
"44879",1,0,0,1,0,0,1
"44880",1,0,0,1,0,0,1
"44881",1,0,1,1,1,0,0
"44882",0,0,1,0,1,0,1
"44883",0,0,1,1,0,0,1
"44884",1,0,1,1,1,0,1
"44885",0,0,1,1,1,0,0
"44886",1,0,1,1,0,0,1
"44887",0,1,0,1,1,0,0
"44888",0,1,0,1,0,1,0
"44889",1,0,1,1,1,0,1
"44890",0,0,0,0,1,0,1
"44891",0,0,0,0,1,0,0
"44892",0,0,1,1,1,0,0
"44893",1,0,1,1,1,0,0
"44894",0,0,1,1,1,0,1
"44895",0,0,1,1,1,0,1
"44896",0,0,0,1,0,0,1
"44897",0,0,1,0,0,0,0
"44898",0,0,1,1,0,0,1
"44899",0,0,1,1,1,0,1
"44900",0,0,0,1,1,0,1
"44901",0,1,1,0,0,0,0
"44902",1,0,1,1,0,0,0
"44903",0,0,0,1,0,1,0
"44904",0,0,0,1,1,0,0
"44905",1,0,1,1,1,0,0
"44906",1,0,1,0,0,0,1
"44907",0,1,0,1,0,0,1
"44908",0,0,0,1,1,0,1
"44909",1,0,1,1,1,0,1
"44910",0,0,1,0,1,1,1
"44911",0,0,0,1,1,0,1
"44912",0,0,0,1,1,0,1
"44913",0,0,0,1,0,0,1
"44914",0,0,1,0,1,1,0
"44915",0,1,0,0,1,1,1
"44916",0,0,0,1,1,0,0
"44917",0,1,1,1,1,0,1
"44918",0,0,0,1,1,0,0
"44919",0,1,1,1,0,0,1
"44920",1,0,0,1,0,0,1
"44921",1,1,0,1,1,1,0
"44922",0,0,0,1,1,0,1
"44923",1,0,1,1,0,0,0
"44924",0,0,0,1,1,0,1
"44925",0,0,1,0,0,0,0
"44926",0,0,0,1,0,0,0
"44927",0,1,1,1,0,0,1
"44928",1,0,1,1,1,0,1
"44929",1,0,0,1,1,0,1
"44930",0,0,0,1,1,0,1
"44931",1,1,1,1,0,0,1
"44932",0,1,1,1,1,0,0
"44933",0,0,0,0,1,0,1
"44934",0,0,0,0,0,0,1
"44935",1,0,1,1,1,0,1
"44936",0,1,0,1,1,0,1
"44937",0,0,1,1,1,0,1
"44938",0,0,1,1,0,0,0
"44939",1,0,0,1,1,0,1
"44940",1,0,1,1,0,0,1
"44941",0,0,0,1,1,0,1
"44942",0,0,0,1,0,0,0
"44943",1,0,0,1,0,0,0
"44944",0,0,0,1,0,1,0
"44945",1,0,0,1,1,0,1
